"id";"danceability";"energy";"loudness";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"duration";"time_signature"
"4zRZAmBQP8vhNPf9i9opXt";"0.607";0.478;-5.702;0.031;0.649;0.0;0.093;0.255;88.979;190027;4.0
"4ZT9FnbFu1PaBfV3itxiqT";"0.649";0.453;-7.28;0.085;0.627;0.0;0.116;0.431;99.183;181891;4.0
"4zWO4gvuFtw6EJZC5FFGlr";"0.896";0.673;-3.872;0.139;0.346;0.0;0.206;0.714;131.99;213989;4.0
"4Zxdw0Hno7YDu0IzvY76Qo";"0.694";0.493;-8.581;0.373;0.033;0.0;0.431;0.313;166.457;265366;4.0
"4zxpssj8DyrfZcEUSUiNxG";"0.581";0.673;-4.421;0.055;0.077;0.0;0.4;0.621;160.073;171817;4.0
"507tQXutCPYNFkpOq8tmKF";"0.752";0.706;-6.274;0.064;0.08;0.001;0.129;0.33;125.041;208812;4.0
"5099x34vBakWpGkHourFxP";"0.635";0.661;-6.425;0.364;0.102;0.0;0.336;0.858;126.15;212711;5.0
"50a8bKqlwDEqeiEknrzkTO";"0.892";0.633;-7.471;0.09;0.047;0.0;0.139;0.459;137.994;195047;4.0
"50PWlIBU7PlGGwzgN8TiFJ";"0.668";0.449;-7.897;0.045;0.477;0.0;0.107;0.154;129.889;205280;4.0
"50WeOnXhM1H7AZEeIDoWfZ";"0.321";0.429;-7.073;0.03;0.724;0.0;0.061;0.174;123.421;260907;4.0
"514rhnksEwHUh6LxXsQ4Y9";"0.6";0.683;-6.271;0.049;0.098;0.0;0.11;0.494;102.036;210240;4.0
"51922FOX7bXrEU4jSoxkY5";"0.877";0.903;-4.207;0.058;0.065;0.0;0.078;0.248;97.997;147354;4.0
"51ChrwmUPDJvedPQnIU8Ls";"0.761";0.386;-6.158;0.04;0.355;0.0;0.095;0.526;134.943;238440;3.0
"51Fjme0JiitpyXKuyQiCDo";"0.843";0.391;-7.899;0.085;0.181;0.0;0.137;0.496;129.972;160627;4.0
"51MMC5DogGZAnHil5HQAXg";"0.695";0.762;-3.497;0.04;0.192;0.002;0.086;0.553;120.042;215280;4.0
"51NFxnQvaosfDDutk0tams";"0.695";0.573;-8.597;0.106;0.46;0.073;0.482;0.408;99.939;179172;4.0
"51PIvodunv6NmX5250zxAh";"0.696";0.503;-4.842;0.036;0.075;0.0;0.087;0.559;99.977;211364;4.0
"51RN0kzWd7xeR4th5HsEtW";"0.467";0.672;-7.371;0.377;0.006;0.243;0.607;0.065;163.1;200693;4.0
"51rXHuKN8Loc4sUlKPODgH";"0.645";0.705;-5.008;0.299;0.001;0.0;0.128;0.376;137.133;229670;4.0
"51wFQM8W0YfXTmHusXUr5i";"0.786";0.733;-4.961;0.127;0.026;0.0;0.143;0.358;101.046;202653;4.0
"51wrmElSLxFzc0vSQPeTxs";"0.709";0.516;-7.468;0.062;0.557;0.0;0.099;0.465;87.992;200600;4.0
"524euygKKFWurhvIdSrkg6";"0.659";0.588;-5.682;0.063;0.632;0.0;0.124;0.297;135.884;219939;4.0
"5274I4mUMnYczyeXkGDWZN";"0.656";0.542;-7.358;0.323;0.048;0.0;0.126;0.551;166.111;141587;4.0
"52eYVUkFTOVozbVFIaFrnV";"0.534";0.783;-4.013;0.261;0.139;0.0;0.083;0.334;69.716;208373;4.0
"52okn5MNA47tk87PeZJLEL";"0.662";0.714;-5.68;0.121;0.312;0.0;0.179;0.464;147.997;212120;4.0
"52UVKsw31NTOCTNPTpwbFJ";"0.798";0.608;-6.001;0.14;0.027;0.0;0.106;0.677;180.014;151558;4.0
"53CJANUxooaqGOtdsBTh7O";"0.908";0.517;-6.063;0.129;0.036;0.0;0.095;0.471;136.019;113013;4.0
"53mrVsi49rLHIaKBiSvElG";"0.746";0.647;-6.388;0.052;0.007;0.0;0.156;0.196;112.015;233705;3.0
"53rkN7z3bKorDSIxDvqXNt";"0.86";0.697;-4.727;0.072;0.102;0.0;0.159;0.586;129.978;268794;4.0
"543bCW2ruMPmxUBWirQ3MR";"0.746";0.787;-6.373;0.12;0.214;0.0;0.067;0.607;95.005;206187;4.0
"54h8xHewdRPnYzmbEHBhOO";"0.512";0.685;-7.475;0.084;0.01;0.022;0.38;0.163;177.031;262600;3.0
"54l9GJGQ1UCFKe2tzt1Vxt";"0.607";0.74;-4.793;0.172;0.083;0.0;0.105;0.219;108.05;189401;4.0
"54LGxQGf5LPXNGjtzDZ5IE";"0.726";0.576;-7.341;0.146;0.085;0.0;0.046;0.783;82.055;166707;4.0
"54OB85nuxYGfl7qRQXuz7c";"0.804";0.791;-3.438;0.06;0.118;0.0;0.081;0.809;87.996;254907;4.0
"54oMZ3blwWwuPN4wEoG5mk";"0.899";0.592;-7.901;0.333;0.263;0.0;0.083;0.504;149.953;214139;4.0
"54ucfuN596MU25jQD3KjCL";"0.524";0.312;-11.627;0.044;0.166;0.0;0.073;0.101;112.948;178639;4.0
"550rQQCGkrTzvp4SfpOPzx";"0.321";0.377;-7.385;0.036;0.454;0.0;0.338;0.367;119.483;268960;4.0
"554Ip3S1rbeES9TNWXGoK1";"0.639";0.437;-10.247;0.365;0.76;0.0;0.068;0.72;105.15;191608;4.0
"55GiOwtxNajXVbpjjIzMnD";"0.884";0.541;-5.608;0.221;0.083;0.0;0.118;0.274;105.009;194936;4.0
"55S2PQgSMYAhgoTCcGCDfw";"0.596";0.854;-5.114;0.463;0.017;0.0;0.124;0.152;120.274;203418;4.0
"5600nq7TiBraBX2jobyJ3l";"0.588";0.821;-6.54;0.216;0.006;0.0;0.208;0.509;188.098;182075;4.0
"56AMYGJzxBO6p8v0wEe9de";"0.845";0.631;-8.206;0.216;0.188;0.0;0.081;0.545;111.983;279907;4.0
"56CvVCJYRQNWwM4vF4neCD";"0.835";0.703;-4.177;0.231;0.56;0.0;0.144;0.502;94.211;187255;4.0
"56d6kYZhfhzpoC3s1dRU2V";"0.32";0.734;-4.021;0.033;0.133;0.0;0.165;0.185;113.34;241067;4.0
"56f5qnyAlZdlz8wrUDA50h";"0.719";0.753;-4.891;0.179;0.118;0.0;0.212;0.675;174.107;204564;4.0
"56gH0zGe3SP9SGNoQ2pWwn";"0.681";0.84;-4.295;0.128;0.035;0.0;0.398;0.722;100.056;177794;4.0
"56JyMaElW79S7TDWh1Zw1m";"0.737";0.81;-6.354;0.09;0.077;0.0;0.052;0.387;125.005;154448;4.0
"56lBX2WHqfGuoeZxZvUnVj";"0.601";0.834;-3.78;0.046;0.005;0.15;0.121;0.249;167.879;187761;4.0
"575NJxNUVDqwJGdzBrlLbv";"0.706";0.855;-5.377;0.215;0.091;0.0;0.347;0.293;107.184;201253;4.0
"577YBGuskWkVDCxZrLRB4v";"0.964";0.487;-6.071;0.421;0.001;0.0;0.115;0.107;127.05;154024;4.0
"57BrRMwf9LrcmuOsyGilwr";"0.58";0.702;-5.565;0.034;0.047;0.0;0.536;0.299;105.076;208960;4.0
"57kdZIOAaolxAjB67d2yU3";"0.473";0.779;-3.725;0.041;0.186;0.0;0.189;0.438;108.287;164458;3.0
"57nOpVSc3j9o03Cr928ZM4";"0.639";0.312;-9.902;0.03;0.774;0.469;0.086;0.347;103.369;150769;4.0
"57p8CBvPOxrvyCbn6ttl5r";"0.653";0.91;-3.36;0.057;0.008;0.0;0.318;0.092;126.047;234286;4.0
"57q6BgYP4gN6hPQViCB3um";"0.655";0.869;-4.344;0.212;0.137;0.0;0.312;0.082;135.763;140133;4.0
"57vxBYXtHMk6H1aD29V7PU";"0.531";0.75;-5.831;0.111;0.006;0.0;0.117;0.198;169.954;200080;4.0
"58cvckETahSOG74RP5WE99";"0.675";0.675;-7.527;0.283;0.083;0.0;0.12;0.622;173.922;154373;4.0
"58IL315gMSTD37DOZPJ2hf";"0.899";0.626;-4.228;0.292;0.076;0.0;0.063;0.873;88.007;234320;4.0
"58kwvMXeOlsvzPqUlyj75Y";"0.74";0.971;-2.81;0.088;0.303;0.001;0.156;0.525;122.951;343027;4.0
"58q2HKrzhC3ozto2nDdN4z";"0.816";0.726;-3.998;0.129;0.099;0.0;0.372;0.65;136.048;253390;4.0
"58QhkbaAkLFnn7JwAnAato";"0.83";0.546;-5.716;0.295;0.227;0.0;0.112;0.535;182.973;262494;4.0
"58st6r10Ze6QomHs0BMUA8";"0.777";0.668;-8.837;0.107;0.249;0.0;0.078;0.243;103.036;237014;4.0
"58TaFP5j5i9swOf584yon2";"0.689";0.723;-4.052;0.084;0.099;0.0;0.158;0.288;160.042;217828;4.0
"58wyJLv6yH1La9NIZPl3ne";"0.522";0.128;-18.717;0.036;0.894;0.026;0.094;0.124;109.986;187932;4.0
"58zsLZPvfflaiIbNWoA22O";"0.602";0.707;-4.097;0.302;0.393;0.0;0.165;0.554;75.09;200187;4.0
"590bUp2TKTfTS9NfiD4Nmn";"0.807";0.321;-8.147;0.057;0.132;0.0;0.1;0.305;94.994;182080;4.0
"598yNsG1JFrGd4n2kMoz7F";"0.882";0.602;-5.554;0.245;0.018;0.0;0.178;0.43;142.959;183011;4.0
"59J5nzL1KniFHnU120dQzt";"0.785";0.62;-6.668;0.254;0.014;0.0;0.15;0.478;78.476;235535;4.0
"59PYgzOiOjGDzjDT5N5oOX";"0.825";0.69;-4.252;0.226;0.589;0.0;0.413;0.516;94.194;327467;4.0
"59PYPDxTbqJpiGfyogPb5h";"0.614";0.66;-2.848;0.044;0.19;0.0;0.211;0.452;145.01;245267;4.0
"59s0s39NFWScuHDbHytI14";"0.738";0.748;-4.902;0.045;0.182;0.0;0.11;0.896;94.949;217253;4.0
"59ywHNwwchG4nZJMLyxSzd";"0.919";0.622;-7.384;0.1;0.228;0.0;0.122;0.424;140.022;205803;4.0
"5A0M6B0RBSXSNWv0wcppZ9";"0.638";0.522;-9.814;0.093;0.352;0.066;0.165;0.584;142.952;161200;4.0
"5a0nHa7F4S9hb0Zi0zLS8w";"0.55";0.732;-6.88;0.105;0.086;0.0;0.043;0.246;153.836;138205;4.0
"5A1w94uzc1kO1Zhe8WWxC3";"0.789";0.427;-9.918;0.308;0.065;0.0;0.171;0.605;97.032;215227;4.0
"5a6pdCHlWS2ekOOQ70QnAr";"0.708";0.186;-8.953;0.042;0.868;0.0;0.078;0.321;72.541;156107;4.0
"5a8RPWgKSmcGBGcffmIrUi";"0.691";0.716;-5.985;0.035;0.009;0.0;0.263;0.507;112.035;187027;4.0
"5aAx2yezTd8zXrkmtKl66Z";"0.681";0.594;-7.028;0.282;0.165;0.0;0.134;0.535;186.054;230453;4.0
"5abwHwUhywLGNli5NDcEN7";"0.629";0.882;-5.231;0.045;0.05;0.001;0.097;0.436;105.004;170502;4.0
"5AEtlRudpgdT5FtNiuly6Y";"0.659";0.717;-4.202;0.058;0.039;0.0;0.077;0.71;103.036;174800;4.0
"5AiqL0ezAAauDuVK5EJvXU";"0.724";0.835;-4.831;0.089;0.031;0.0;0.131;0.76;130.004;183133;4.0
"5aJEh9Oqdz7PRLKTpH25pB";"0.575";0.621;-8.165;0.032;0.039;0.005;0.141;0.27;101.987;172213;4.0
"5AjINjwKyRvQJhSe2zpPHi";"0.861";0.621;-7.106;0.362;0.121;0.0;0.069;0.254;83.976;166640;4.0
"5ASM6Qjiav2xPe7gRkQMsQ";"0.528";0.772;-7.013;0.029;0.403;0.0;0.316;0.852;91.735;181267;4.0
"5aUSEPNd3m5xliFK4pn5mU";"0.693";0.564;-3.857;0.038;0.399;0.0;0.041;0.574;185.913;210901;3.0
"5aXgz1oKK8Q9z9xvTmSnrO";"0.755";0.615;-8.245;0.045;0.006;0.0;0.109;0.039;105.955;215364;4.0
"5B03nSG8pLE48jh7kmasuL";"0.579";0.887;-5.961;0.033;0.048;0.828;0.294;0.472;126.041;201920;4.0
"5b195aHKKd6oTr4f7DoRCo";"0.738";0.78;-6.677;0.035;0.324;0.0;0.099;0.779;139.914;208023;4.0
"5b2QnYcT9rQIkhRWt4HztQ";"0.49";0.598;-4.814;0.186;0.801;0.0;0.576;0.61;84.004;303781;4.0
"5b6zjsBrZCqe6RFycLz2tc";"0.606";0.349;-10.032;0.198;0.076;0.071;0.1;0.239;180.055;80190;4.0
"5bcTCxgc7xVfSaMV3RuVke";"0.893";0.745;-3.105;0.057;0.064;0.0;0.094;0.872;101.018;223413;4.0
"5BDP2tky8oMQJPS33frKVp";"0.771";0.382;-6.808;0.051;0.148;0.0;0.104;0.535;94.931;164440;4.0
"5Ber68jZ7ytegr2UISEdb7";"0.594";0.389;-7.109;0.052;0.785;0.0;0.031;0.396;122.331;171093;4.0
"5BfMJ6iytQnu1r7iiCYSXe";"0.213";0.414;-9.725;0.034;0.308;0.026;0.091;0.055;79.556;213253;4.0
"5bITfqKGaPakO1l99hOMsI";"0.734";0.793;-4.731;0.045;0.128;0.0;0.066;0.511;89.961;235315;4.0
"5bJ1DrEM4hNCafcDd1oxHx";"0.52";0.538;-8.109;0.206;0.367;0.002;0.119;0.177;141.894;345133;4.0
"5BQrp63SHCVf4bzCzJePne";"0.585";0.709;-6.072;0.319;0.409;0.0;0.183;0.21;111.913;249450;4.0
"5BRUlCrkTljRTux8BUPUDp";"0.84";0.805;-4.284;0.204;0.156;0.0;0.064;0.614;96.158;212500;4.0
"5bvnqVuq7UFl0txSlHpsfS";"0.866";0.53;-6.347;0.05;0.517;0.002;0.095;0.203;104.952;197973;4.0
"5bzaS5tAni5oUpW7bWVdtY";"0.777";0.851;-3.801;0.084;0.008;0.0;0.14;0.698;100.038;163387;4.0
"5bZtRlMBU76vHuDOb1GM5u";"0.739";0.833;-5.012;0.046;0.35;0.0;0.266;0.699;117.99;195313;4.0
"5C0ivQMxes2lWuOANhvVAm";"0.642";0.683;-5.386;0.262;0.083;0.0;0.155;0.584;154.881;191720;4.0
"5c2HadbVTsMKjja4gohEFI";"0.755";0.875;-5.944;0.193;0.399;0.0;0.115;0.393;145.008;203301;4.0
"5CE0V7z1ePOZQNJNpWxYGA";"0.8";0.762;-4.097;0.203;0.381;0.0;0.089;0.645;141.971;284080;4.0
"5cepAtqnEQ6yVG6088zMMu";"0.722";0.738;-6.073;0.247;0.328;0.0;0.198;0.748;198.075;184720;4.0
"5cF0dROlMOK5uNZtivgu50";"0.775";0.613;-4.586;0.054;0.109;0.0;0.134;0.797;100.066;208787;4.0
"5cGpjfgAvidLy6znwkCxkP";"0.578";0.577;-5.997;0.202;0.121;0.0;0.086;0.154;99.288;193243;5.0
"5ChkMS8OtdzJeqyybCc9R5";"0.92";0.654;-3.051;0.04;0.024;0.016;0.036;0.847;117.046;293827;4.0
"5CKtlUULFD5aPVX4PL02H6";"0.851";0.85;-3.4;0.09;0.226;0.0;0.145;0.642;99.975;165605;4.0
"5CLGzJsGqhCEECcpnFQA8x";"0.653";0.809;-4.057;0.047;0.194;0.0;0.165;0.55;92.213;210773;4.0
"5CPqOpKSk0QcJ3dGdaWcRB";"0.723";0.669;-6.784;0.035;0.052;0.192;0.109;0.35;125.051;224133;4.0
"5cQB9fbuQCz4muQUFkv3rR";"0.347";0.578;-7.525;0.063;0.445;0.0;0.231;0.226;86.73;276708;5.0
"5CtI0qwDJkDQGwXD1H1cLb";"0.694";0.815;-4.328;0.12;0.229;0.0;0.092;0.813;88.931;228827;4.0
"5cuRYDNIcSu5noyXQpULKg";"0.708";0.517;-7.466;0.062;0.556;0.0;0.099;0.457;87.992;200613;4.0
"5cXg9IQS34FzLVdHhp7hu7";"0.855";0.478;-9.116;0.193;0.008;0.0;0.101;0.284;130.018;221827;4.0
"5d1rmWWF1725tnYjq6rMDB";"0.726";0.731;-6.304;0.159;0.11;0.0;0.093;0.43;170.125;190293;4.0
"5d35jcJj7WjDQBOHCHPY6t";"0.751";0.529;-7.407;0.143;0.085;0.0;0.094;0.33;100.262;159518;4.0
"5DA77EqppDmCTWGovd4oTP";"0.51";0.692;-5.825;0.171;0.005;0.0;0.138;0.209;102.42;228361;4.0
"5Db9VIdDsN5yu3Eu7CT0i4";"0.479";0.419;-6.517;0.039;0.568;0.0;0.11;0.186;85.014;172724;4.0
"5de9Ho64dovuQI8Uhn5gPD";"0.433";0.778;-7.681;0.041;0.843;0.0;0.139;0.764;114.208;87561;4.0
"5DfWF0jqMgZDCiu9zJENTA";"0.767";0.543;-7.881;0.103;0.049;0.0;0.115;0.485;106.029;177140;4.0
"5dhQeuLGmlhfwlI6BWfSpo";"0.928";0.758;-6.471;0.144;0.03;0.004;0.29;0.729;128.005;158853;4.0
"5dKyZWlgjWw1oJgLa4GCZD";"0.671";0.71;-6.997;0.109;0.335;0.0;0.074;0.233;102.022;199179;4.0
"5DqdesEfbRyOlSS3Tf6c29";"0.732";0.463;-6.972;0.029;0.374;0.0;0.194;0.397;95.971;212607;4.0
"5DSfqrLkUHLZ9bW0SS3rVy";"0.683";0.667;-6.436;0.276;0.011;0.0;0.076;0.373;180.005;171227;4.0
"5dW1VZPcFqB4n0P08rGDgm";"0.847";0.678;-8.635;0.109;0.067;0.0;0.274;0.811;97.984;200594;4.0
"5DxXgozhkPLgrbKFY91w0c";"0.886";0.672;-4.394;0.188;0.036;0.0;0.101;0.526;91.976;192024;4.0
"5e0RPsQUTQu0A29wqD6bZR";"0.816";0.414;-7.953;0.119;0.423;0.0;0.125;0.197;150.008;230129;4.0
"5EgYDyMDCi8X0zDydTF7Rb";"0.437";0.716;-4.306;0.05;0.39;0.0;0.208;0.307;170.094;253304;4.0
"5EId1m4DNwTf3at31w8bPJ";"0.735";0.703;-4.249;0.061;0.2;0.0;0.259;0.323;120.007;233827;4.0
"5EKHbW7mXcAR4hCyS3YXjb";"0.676";0.844;-3.396;0.109;0.498;0.0;0.866;0.716;159.969;172767;4.0
"5EnYT6F7wEcdege6mDHEfO";"0.801";0.727;-4.687;0.061;0.086;0.004;0.112;0.218;107.371;234373;4.0
"5eqK0tbzUPo2SoeZsov04s";"0.884";0.346;-8.228;0.351;0.015;0.0;0.087;0.376;75.016;220307;4.0
"5f5r2N4Lp9WoULWPH9zp2W";"0.856";0.572;-8.429;0.373;0.014;0.0;0.121;0.454;82.445;228438;4.0
"5F8ffc8KWKNawllr5WsW0r";"0.832";0.55;-7.026;0.059;0.249;0.0;0.182;0.881;154.064;152784;4.0
"5fc6rQgAKiLutfUYWQ6QnJ";"0.409";0.413;-6.722;0.03;0.461;0.0;0.077;0.13;137.02;252320;4.0
"5fcM0StdQxMjzulVGhFkHN";"0.534";0.684;-7.874;0.717;0.164;0.0;0.499;0.338;170.416;195720;4.0
"5ffntNJnJOeFv7b7DCd0Bw";"0.762";0.621;-6.24;0.087;0.61;0.0;0.464;0.593;120.056;216747;4.0
"5fGWdNGGnvKrrHL6U7c1Vp";"0.632";0.807;-5.893;0.126;0.144;0.021;0.125;0.784;160.174;197933;4.0
"5Fim1gaXBgsiFfsQAfQSDS";"0.832";0.608;-6.042;0.039;0.282;0.0;0.076;0.589;94.013;198707;4.0
"5Fla3zyOCcIRqrDoKLU0DP";"0.475";0.846;-3.344;0.283;0.275;0.0;0.082;0.451;96.036;191120;4.0
"5FOCkGt7bp22nBVfQ4WSIT";"0.874";0.602;-5.118;0.127;0.16;0.001;0.096;0.587;127.997;205188;4.0
"5ftQSVAHs7iqULWKQn0fjK";"0.638";0.679;-5.278;0.043;0.002;0.007;0.121;0.596;81.045;181880;4.0
"5FYu8uBB6E11mepU601601";"0.494";0.802;-5.08;0.412;0.067;0.0;0.176;0.453;96.703;202515;5.0
"5G6Gt9RtNaeIE418pd4yre";"0.764";0.548;-7.627;0.14;0.296;0.0;0.077;0.519;151.02;177040;4.0
"5Gd19NupVe5X8bAqxf9Iaz";"0.791";0.529;-6.87;0.175;0.065;0.0;0.218;0.428;91.981;209680;4.0
"5GFDrUTLGJix84sNhjCG0g";"0.945";0.394;-8.571;0.492;0.303;0.0;0.131;0.743;120.058;209747;4.0
"5gIRPQWULwrvIt0F6pY7ph";"0.604";0.661;-5.914;0.038;0.234;0.0;0.095;0.506;107.016;221440;4.0
"5GNjiM8jZCgbqjHklAcT9e";"0.755";0.682;-4.799;0.034;0.027;0.0;0.189;0.498;122.049;219040;4.0
"5goGDc74vVREyN8al8CkPh";"0.655";0.839;-5.076;0.443;0.005;0.0;0.308;0.55;74.867;255840;4.0
"5Gu0PDLN4YJeW75PpBSg9p";"0.663";0.708;-4.154;0.047;0.034;0.0;0.084;0.742;103.073;174800;4.0
"5gub2bpJRgJP4m4MliqtdV";"0.901";0.464;-9.789;0.065;0.368;0.0;0.238;0.638;109.004;203267;4.0
"5gx2E5aIXMRBellPZW1up5";"0.82";0.696;-4.918;0.182;0.119;0.0;0.232;0.617;144.981;293435;4.0
"5GXAXm5YOmYT0kL5jHvYBt";"0.773";0.819;-5.946;0.118;0.426;0.0;0.068;0.585;92.99;269187;4.0
"5H0NU2sHWUnWCcZyYlX46X";"0.792";0.555;-7.038;0.34;0.039;0.0;0.107;0.084;99.954;273600;4.0
"5h8VHxOBK1VWWj46T8fSly";"0.691";0.829;-4.627;0.158;0.102;0.0;0.07;0.564;172.161;163294;4.0
"5hcisvFMidkMJlElTO9Qmw";"0.807";0.681;-6.268;0.098;0.423;0.0;0.096;0.676;140.006;297485;4.0
"5hDAT527wXWNBnJlujhuUs";"0.753";0.652;-5.943;0.075;0.444;0.0;0.117;0.745;139.962;123560;4.0
"5HDPtsnyb3maFmPL8LLUTG";"0.78";0.745;-3.97;0.145;0.056;0.0;0.06;0.862;94.026;189280;4.0
"5HeKOKc4phmLn8e4I7EkzD";"0.749";0.723;-6.609;0.043;0.056;0.022;0.098;0.674;108.999;229120;4.0
"5hEM0JchdVzQ5PwvSfITeX";"0.76";0.838;-3.828;0.053;0.547;0.0;0.066;0.745;93.05;210323;4.0
"5hM6sP0Gh1jD57drszNueC";"0.483";0.799;-4.567;0.037;0.019;0.0;0.226;0.171;112.946;244293;4.0
"5hnbE5BF2e8BCk9OMR1UVC";"0.58";0.858;-5.212;0.114;0.125;0.0;0.05;0.475;174.039;224225;3.0
"5HnxL39pSgVVQMLP7WnSfv";"0.706";0.637;-7.284;0.37;0.06;0.0;0.164;0.528;85.819;146923;4.0
"5hQSXkFgbxjZo9uCwd11so";"0.739";0.32;-10.862;0.239;0.736;0.0;0.111;0.351;79.97;200307;4.0
"5hrXLJJrnKraxRQntH0Vv9";"0.662";0.741;-5.256;0.032;0.001;0.0;0.566;0.532;110.032;173840;4.0
"5hslUAKq9I9CG2bAulFkHN";"0.24";0.598;-8.435;0.037;0.766;0.0;0.117;0.776;202.082;151933;3.0
"5Htb1uFQ1KrkFXlefS8oGj";"0.516";0.592;-5.465;0.057;0.025;0.0;0.181;0.271;82.05;236987;4.0
"5hTpBe8h35rJ67eAWHQsJx";"0.941";0.335;-10.179;0.505;0.17;0.0;0.262;0.707;120.041;209640;4.0
"5humEOJehpAwMJEJmb0JJ2";"0.31";0.095;-17.828;0.037;0.904;0.0;0.128;0.188;72.76;190973;4.0
"5hVghJ4KaYES3BFUATCYn0";"0.554";0.498;-8.866;0.069;0.23;0.0;0.795;0.413;79.635;190067;4.0
"5HwnezK198pJCEj1l2Adjy";"0.65";0.758;-4.02;0.116;0.166;0.0;0.089;0.663;94.9;177160;4.0
"5hx4FpDZOnDVYlyoG3rMks";"0.957";0.588;-6.984;0.295;0.061;0.0;0.096;0.298;127.055;246325;4.0
"5hYTyyh2odQKphUbMqc5gN";"0.314";0.555;-9.601;0.37;0.157;0.0;0.067;0.159;179.666;175517;4.0
"5i50gKdLAjjIr7UxRT5IVy";"0.745";0.921;-2.674;0.082;0.09;0.0;0.178;0.651;92.973;223613;4.0
"5I8oEqbk2ZBmQfXCrZbUFb";"0.853";0.477;-6.697;0.036;0.401;0.0;0.111;0.8;92.03;235747;4.0
"5IaHrVsrferBYDm0bDyABy";"0.884";0.559;-7.442;0.12;0.024;0.0;0.101;0.342;97.994;232959;4.0
"5icOoE6VgqFKohjWWNp0Ac";"0.791";0.565;-3.933;0.044;0.062;0.0;0.156;0.181;99.961;156347;4.0
"5Id5B3dxJZhPcV9GzgYZZe";"0.727";0.815;-2.454;0.153;0.026;0.0;0.231;0.677;176.075;216067;4.0
"5IhzJOXNE7ki0IIJbZbnGq";"0.603";0.621;-7.14;0.027;0.328;0.0;0.119;0.7;94.023;189787;4.0
"5iIgIxtMNeogKaFUfvuAbs";"0.928";0.402;-10.641;0.32;0.217;0.0;0.096;0.578;97.976;162997;4.0
"5INKIG4QNuD4xq7qZcfPzp";"0.661";0.52;-8.367;0.028;0.256;0.025;0.105;0.427;127.089;330987;4.0
"5itOtNx0WxtJmi1TQ3RuRd";"0.807";0.887;-4.311;0.036;0.016;0.001;0.081;0.606;122.015;229184;4.0
"5itzep0nGnq7hxCfFNsTIR";"0.593";0.067;-15.268;0.072;0.949;0.0;0.194;0.19;102.456;76974;4.0
"5IvdLxVB8gwwcgnEkXSSW2";"0.603";0.457;-5.384;0.297;0.525;0.0;0.091;0.458;73.724;242972;4.0
"5iwz1NiezX7WWjnCgY5TH4";"0.826";0.773;-4.218;0.052;0.323;0.0;0.143;0.761;126.899;238200;4.0
"5ixqGGFu0hdHfErdp32QwT";"0.768";0.934;-2.533;0.045;0.22;0.0;0.085;0.916;160.108;160640;4.0
"5Iy2Jj87Ha0C0IBlNE1I4y";"0.59";0.724;-3.278;0.044;0.04;0.0;0.142;0.526;127.059;278480;4.0
"5iZ4hcpCgFVijq5OOjBTKZ";"0.879";0.544;-5.667;0.151;0.015;0.0;0.029;0.67;99.005;228400;4.0
"5J1c3M4EldCfNxXwrwt8mT";"0.776";0.669;-4.933;0.064;0.142;0.0;0.219;0.661;91.012;228467;4.0
"5j1yOqWONR9T6l43AzJ6Es";"0.757";0.673;-8.513;0.141;0.095;0.0;0.338;0.574;92.958;185806;3.0
"5J64qSSq0VZuh0CiI9o9Nq";"0.803";0.589;-5.889;0.095;0.442;0.0;0.634;0.562;140.057;273321;4.0
"5JEx7HbmvHQQswJCsoo9rA";"0.574";0.758;-5.029;0.062;0.097;0.0;0.395;0.492;144.111;182623;4.0
"5JiH89mHrv9oWHlD0T326z";"0.758";0.436;-7.269;0.042;0.618;0.0;0.335;0.605;104.959;192080;4.0
"5JUu0unA8VwhTZ9LkMWUVI";"0.468";0.266;-11.121;0.13;0.348;0.0;0.209;0.222;153.292;368036;4.0
"5jW3rF4URMdK7tO2xjS5EI";"0.855";0.649;-2.443;0.151;0.25;0.0;0.08;0.741;161.986;263899;4.0
"5JwLhFNrXw49pn3HQqu02G";"0.761";0.576;-8.691;0.145;0.018;0.0;0.191;0.13;134.981;260672;4.0
"5jyyPsIGM2yqkZN9R3TmvN";"0.727";0.72;-5.856;0.049;0.063;0.0;0.176;0.589;140.08;238893;4.0
"5k38wzpLb15YgncyWdTZE4";"0.589";0.731;-6.343;0.087;0.053;0.0;0.308;0.191;87.908;268867;4.0
"5KawlOMHjWeUjQtnuRs22c";"0.645";0.862;-4.757;0.097;0.092;0.0;0.192;0.798;119.991;229773;4.0
"5KBARWIxeMGkvUax9VtVC9";"0.899";0.811;-6.294;0.258;0.001;0.0;0.067;0.587;105.038;126446;4.0
"5KbBGUpIZd6gVFUU8tqYiQ";"0.83";0.71;-5.523;0.326;0.374;0.0;0.088;0.703;93.977;237013;4.0
"5KE9b4x7Zj2A8XtbkqhqTe";"0.724";0.772;-4.389;0.184;0.248;0.0;0.308;0.347;95.074;168280;4.0
"5kfNriitmkNE8mUbZ7gbq8";"0.551";0.44;-8.559;0.099;0.606;0.0;0.11;0.341;167.923;210667;4.0
"5KHzV8Gf3aweIMImliFAOs";"0.284";0.637;-4.893;0.049;0.063;0.0;0.371;0.197;92.045;220589;4.0
"5knuzwU65gJK7IF5yJsuaW";"0.72";0.763;-4.068;0.052;0.406;0.0;0.18;0.742;101.965;251088;4.0
